DataValue,LocalDateTime,UTCOffset,SiteCode,VariableCode,CensorCode,SourceID,QualityControlLevelID,MethodDescription
-999,06/04/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/05/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/06/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/07/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/08/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/09/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/10/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/11/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
26.8,06/12/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/13/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/14/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2.6,06/15/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/16/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
4,06/17/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/18/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/19/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
4.4,06/20/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
6.6,06/21/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
10.9,06/22/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
24.8,06/23/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
3.2,06/24/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/25/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/26/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/27/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
11.7,06/28/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
5.3,06/29/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
3.1,06/30/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
12.3,07/01/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.3,07/02/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/03/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
8.6,07/04/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.3,07/05/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/06/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.5,07/07/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
16.6,07/08/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.8,07/09/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.8,07/10/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
32,07/11/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
18.3,07/12/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/13/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/14/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/15/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
13.9,07/16/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
17.5,07/17/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
16.2,07/18/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/19/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,07/20/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
27.8,07/21/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
1.6,07/22/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,07/23/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/24/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,07/25/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/26/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/27/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/28/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,07/29/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
17.2,07/30/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
7.2,07/31/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,08/01/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2.7,08/02/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.2,08/03/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.5,08/04/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
8.3,08/05/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,08/06/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
8.6,08/07/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,08/08/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
7.4,08/09/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
18.9,08/10/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,08/11/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
3.5,08/12/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
15.4,08/13/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,08/14/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,08/15/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,08/16/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,08/17/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,08/18/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,08/19/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,08/20/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
1,08/21/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,08/22/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,08/23/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,08/24/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,08/25/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
12.5,08/26/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
4.7,08/27/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
3.7,08/28/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.3,08/29/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
1.3,08/30/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.9,08/31/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,09/01/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2.8,09/02/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
5.4,09/03/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.8,09/04/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,09/05/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
3.2,09/06/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.2,09/07/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,09/08/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.5,09/09/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
46.7,09/10/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
4,09/11/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2.5,09/12/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.5,09/13/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
5.8,09/14/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
200,09/15/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
21.1,09/16/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.9,09/17/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,09/18/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2.8,09/19/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
31.1,09/20/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,09/21/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
28.1,09/22/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.6,09/23/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
1.3,09/24/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,09/25/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,09/26/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,09/27/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.2,09/28/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.2,09/29/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,09/30/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
21.7,10/01/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
35,10/02/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/03/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/04/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2.2,10/05/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
6.4,10/06/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
4.2,10/07/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
35,10/08/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
17.1,10/09/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/10/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
6.2,10/11/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
6,10/12/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.2,10/13/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/14/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/15/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/16/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/17/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/18/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/19/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/20/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/21/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/22/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/23/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/24/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/25/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/26/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/27/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/28/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
1.8,10/29/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/30/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,10/31/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/01/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
9,11/02/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/03/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/04/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/05/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/06/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/07/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/08/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2.4,11/09/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0,11/10/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/11/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/12/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/13/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/14/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/15/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/16/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/17/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/18/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/19/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/20/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/21/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/22/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/23/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/24/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
1,11/25/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
13.3,11/26/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
6.6,11/27/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
1.3,11/28/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,11/29/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
3.2,11/30/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/01/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/02/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/03/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/04/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/05/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/06/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/07/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/08/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/09/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/10/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
8.2,12/11/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2,12/12/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
2.9,12/13/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
0.8,12/14/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/15/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/16/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/17/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/18/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/19/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/20/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/21/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/22/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/23/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/24/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/25/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/26/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/27/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/28/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/29/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/30/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,12/31/1995 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/01/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/02/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/03/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/04/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/05/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/06/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/07/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/08/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/09/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/10/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/11/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/12/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/13/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/14/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/15/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/16/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/17/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/18/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/19/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/20/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/21/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,01/22/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,01/23/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/24/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/25/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/26/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/27/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/28/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/29/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/30/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,01/31/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,02/01/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/02/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/03/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/04/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/05/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/06/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/07/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/08/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/09/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/10/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/11/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/12/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/13/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/14/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/15/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/16/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/17/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/18/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/19/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/20/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/21/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/22/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/23/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/24/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/25/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/26/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/27/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/28/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,02/29/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/01/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/02/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/03/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/04/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/05/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/06/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/07/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/08/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/09/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/10/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/11/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/12/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/13/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/14/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/15/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/16/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/17/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/18/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/19/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/20/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/21/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/22/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/23/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/24/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/25/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/26/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/27/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/28/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/29/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/30/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,03/31/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/01/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/02/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/03/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/04/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/05/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/06/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/07/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/08/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0.2,04/09/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/10/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/11/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/12/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,04/13/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/14/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/15/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/16/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/17/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/18/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/19/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/20/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/21/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/22/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/23/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/24/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/25/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/26/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/27/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/28/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/29/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,04/30/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/01/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/02/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/03/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/04/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/05/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,05/06/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/07/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
47,05/08/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
1.5,05/09/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
1,05/10/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/11/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0.7,05/12/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
2.6,05/13/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
31.3,05/14/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
63.2,05/15/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
24.6,05/16/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
2.9,05/17/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0.5,05/18/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
6.7,05/19/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
14.2,05/20/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
91.3,05/21/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
12,05/22/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0.3,05/23/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
11.1,05/24/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/25/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
22.6,05/26/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
21.9,05/27/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0.6,05/28/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0.4,05/29/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
8.4,05/30/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,05/31/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/01/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/02/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/03/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/04/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/05/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/06/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/07/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/08/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/09/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/10/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/11/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/12/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,06/13/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,06/14/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
34.7,06/15/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,06/16/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
6,06/17/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
13.1,06/18/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0.4,06/19/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/20/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
-999,06/21/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
0,06/22/1996 00:00:00,7,SONGLUY,RF,,1,,Manual
